"","district","DistrictName","year","district_year","bodilyHarm","robberyFromOrOutOfCars","robberyOfCars","dangerousBodilyHarm","violentCrime","murderAndManslaughter","robberyIncludingExtortionAndAttackOfCarDrivers","vandalism","vandalismGraffiti","streetCrime","burglaryDaylight","burglary","EastWest","HusbandAndWifeTotal","PropwHochschulreife","PropwoHauptschulabschluss","UnemployedTotal","UnemployedTotal15to25","UnemployedPercentage","TotalArea","TotalPopulation","MalePopulation","FemalePopulation","DensityPerSQRTkm","Pop0to17","Pop18to24","Pop25to44","Pop45to64","PopOver65","InfluxTotal","OutflowTotal","BelieversProtestant","BelieversTotal","BelieversRomanCatholic","BelieversOthersNoNoResponse","EntitledVoteTotal","TurnoutPercentage","VoteConservativesTotal","VoteSocialDemocratsTotal","VoteGreensTotal","VoteLiberalsTotal","VoteLeftTotal","VoteOthersTotal","FoundationsDensity100k","FoundationsTotal","ForeignersTotal","MarriagePercentage","MalePercentage","YouthPercentage","ForeignerPercentage","FlowPercentage","MurderRate","CrimeViolent","ViolentCrimeRate","CrimeNonViolent","NonViolentCrimeRate","CrimeTotal","CrimeRate"
"161",7311,"Frankenthal (Pfalz)",2013,"7311y2013",357,138,17,110,158,0,42,450,71,911,36,70,1,208,37.6,8.8,1673,176,7.8,43.76,47332,22864,24468,1082,16.2,7.8,24.4,29.1,22.4,3193,2793,14683,46415,14144,17588,34091,68.5,9937,6266,1549,1136,1399,2657,23.6,11,6239,0.43944899856334,48.3055860728471,0.0164793374461252,13.1813572213302,12.6468351221161,0,110,232.400912701766,1735,3665.59621397786,2360,4986.05594523789
"162",7312,"Kaiserslautern",2013,"7312y2013",1150,1142,43,457,592,3,122,1340,169,3053,83,198,1,378,46,5,5409,543,11.8,139.73,97162,48493,48669,695,14.2,11.7,26.2,28,19.9,7340,6934,38989,96340,27760,29592,73692,65.3,17077,14191,4133,2465,3819,5638,37.1,36,10375,0.389040983100389,49.9094296123999,0.012041744715012,10.6780428562607,14.6909285523147,3.08762685000309,460,473.436117000473,6150,6329.63504250633,8352,8595.9531504086
"163",7313,"Landau in der Pfalz",2013,"7313y2013",329,219,17,116,154,0,29,594,55,1200,24,63,1,239,43.9,5.6,1164,120,5.5,82.96,43825,20609,23216,528,15,10.9,26,28.9,19.2,3304,3017,15329,43361,16618,11414,34637,71,8911,6409,3252,1580,1385,2684,36.8,16,3046,0.545350827153451,47.0256702795208,0.0248716486023959,6.95037079292641,14.4232743867655,0,116,264.68910439247,2201,5022.24757558471,2800,6389.04734740445
"164",7314,"Ludwigshafen am Rhein",2013,"7314y2013",1770,1045,44,560,795,5,202,1685,129,3708,113,249,1,581,35.9,9,7591,747,10.2,77.55,161518,79764,81754,2083,17.2,8.5,26.8,28,19.5,10739,9407,41737,157584,44978,70869,104215,67,24074,21566,5111,3224,4442,10227,21.4,34,34482,0.359712230215827,49.3839695885288,0.0052625713542763,21.3487041691948,12.4729132356765,3.09563020839783,565,349.806213548954,7175,4442.22934905088,10305,6380.09385950792
"165",7315,"Mainz",2013,"7315y2013",1786,693,56,597,754,7,131,1968,374,4076,187,369,1,803,49.5,1.8,6633,571,6.8,97.74,204268,98529,105739,2090,14.3,10.9,32.1,25,17.7,15750,14362,47327,200344,74138,78879,144870,75.5,38903,28444,16795,6937,6522,10450,63.7,128,30858,0.393111011024732,48.2351616503809,0.00533612704877905,15.1066246303875,14.7414181369573,3.42687058178471,604,295.689975913995,7854,3844.94879276245,10998,5384.10323692404
"166",7316,"Neustadt an der Weinstra�<U+009F>e",2013,"7316y2013",339,290,10,172,196,1,18,478,44,922,37,85,1,312,53,7,1627,168,6.6,117.1,52400,25308,27092,447,15.5,7.2,22.3,31.9,23.1,3202,2903,20497,52164,17450,14217,41459,74.3,13471,7333,3039,1804,1448,3203,47.8,25,3724,0.595419847328244,48.2977099236641,0.0137404580152672,7.10687022900763,11.6507633587786,1.90839694656489,173,330.152671755725,1884,3595.41984732824,2592,4946.56488549618
"167",7317,"Pirmasens",2013,"7317y2013",309,250,10,122,167,3,38,466,35,772,24,79,1,149,40.4,6.7,2711,313,14.7,61.37,40101,19242,20859,653,14.5,7.6,21.1,31.8,25.1,2109,1851,19436,40887,12509,8942,32266,63.8,8153,5945,730,1003,1515,2672,32,13,2458,0.371561806438742,47.983840801975,0.0189521458317748,6.12952295453979,9.87506545971422,7.4811101967532,125,311.712924864717,1674,4174.45948978828,2275,5673.17523253784
"168",7318,"Speyer",2013,"7318y2013",412,214,15,112,149,0,31,494,21,1181,32,96,1,434,51.3,2.5,1688,187,7.1,42.6,49740,23906,25834,1168,16.5,7.3,23.9,31.2,21,2886,2750,14789,49540,17568,17183,36773,71.6,10393,6654,2688,1290,1735,3139,54.3,27,5701,0.87253719340571,48.0619219943707,0.0146763168476076,11.4616003216727,11.3309207880981,0,112,225.170888620828,2084,4189.78689183756,2757,5542.82267792521
"169",7319,"Worms",2013,"7319y2013",573,408,33,239,371,0,114,741,83,1708,83,149,1,291,36.2,4.1,3655,474,9.4,108.73,80296,38946,41350,738,17,8.7,24.8,29.8,19.6,5080,4386,29565,79207,22062,27580,59536,67.8,15201,12137,3039,2028,2326,4778,23.9,19,9751,0.362409086380393,48.5030387566006,0.0108349108299293,12.1438178738667,11.7888811397828,0,239,297.6486998107,3319,4133.45621201554,4502,5606.75500647604
"170",7320,"Zweibrücken",2013,"7320y2013",185,193,14,53,71,0,17,291,27,554,20,42,1,193,43.1,5.1,1408,128,8.8,70.64,34084,16676,17408,483,15.4,7.9,24,30.5,22.3,1911,1759,16823,34200,9336,8041,26956,65.2,6388,5359,1075,842,1408,2121,32.2,11,2051,0.566248092946837,48.9261823729609,0.0231780307475648,6.01748621053867,10.7675155498181,0,53,155.498180964675,1158,3397.48855768102,1467,4304.07229198451
"171",7331,"Alzey-Worms",2013,"7331y2013",404,387,12,131,164,2,24,629,51,1032,76,178,1,660,31,4.4,3167,397,5.2,588.14,125213,62185,63028,213,17.4,7.7,23.3,33.6,18.1,8878,8566,58329,125112,31022,35762,96910,74.4,27716,21692,5503,4346,3375,8236,5.6,7,7785,0.527101818501274,49.6633736113662,0.0061495212158482,6.21740554095821,13.9314607908125,1.59727823788265,133,106.219002819196,2389,1907.94885515082,3090,2467.79487752869
"172",7332,"Bad Dürkheim",2013,"7332y2013",703,480,23,226,283,0,50,881,57,1828,73,215,1,771,30.6,7.4,2910,300,4.8,594.79,131041,64062,66979,220,15.7,7,21.2,33.7,22.4,9050,8201,55744,131085,38161,37180,104815,75.4,33468,21690,5792,4731,3506,8655,28.3,37,8058,0.588365473401455,48.8869895681504,0.00534183957692631,6.14922047298174,13.1645820773651,0,226,172.465106340764,3607,2752.57362199617,4819,3677.47498874398
"173",7333,"Donnersbergkreis",2013,"7333y2013",303,297,17,117,147,0,28,435,15,759,52,144,1,351,26.4,5.9,2364,291,6.5,645.49,75192,37059,38133,116,17.2,7.5,22.3,33.4,19.6,5126,5117,40775,76032,16508,18747,58996,71.2,15045,13469,2902,2008,2522,5193,15.8,12,4156,0.466804979253112,49.2858282796042,0.00997446536865624,5.52718374295138,13.6224598361528,0,117,155.601659751037,1747,2323.38546653899,2314,3077.45504840941
"174",7334,"Germersheim",2013,"7334y2013",636,387,28,177,208,1,22,878,88,1671,88,193,1,523,27.3,4,3263,367,5.2,463.35,125434,62243,63191,271,17,8.4,24.7,31.8,18.2,8888,8144,34267,123913,55945,33701,94121,72.5,29524,17419,4668,3741,3104,8591,12.9,16,11590,0.416952341470415,49.6221120270421,0.00669674888786134,9.23991900122774,13.5784556021493,0.797232010459684,178,141.907297861824,3355,2674.71339509224,4377,3489.48450978204
"175",7335,"Kaiserslautern",2013,"7335y2013",423,475,23,122,143,0,16,615,45,1143,51,162,1,517,26.7,6.3,3155,363,6.4,639.88,104117,50998,53119,163,16.8,7.8,22.3,32.8,20.2,7160,7141,43630,105283,37758,23895,81916,73,24478,17462,3436,2590,3851,6780,5.7,6,5807,0.496556758262339,48.9814343478971,0.00749157198152079,5.57737929444759,13.7355090907345,0,122,117.175869454556,2530,2429.95860426251,3218,3090.7536713505
"176",7336,"Kusel",2013,"7336y2013",277,161,14,86,100,1,11,374,19,607,27,87,1,353,19.4,3.7,1927,230,5.6,573.35,71098,35163,35935,124,15.3,7.6,21.4,33.9,21.8,4412,4607,43309,72781,16483,12991,58590,72.5,13695,15149,2411,1497,3774,5045,12.4,9,2557,0.49649779178036,49.4570874004895,0.0106894708711919,3.596444344426,12.6853076035894,1.40650932515683,87,122.366311288644,1300,1828.46212270387,1764,2481.08244957664
"177",7337,"Südliche Weinstra�<U+009F>e",2013,"7337y2013",431,179,18,135,154,0,11,793,68,1239,65,171,1,637,34.1,4.9,2386,258,4.6,639.83,109026,53691,55335,170,16,7.5,21.9,33.4,21.2,7758,7311,37449,108244,48881,21914,87379,75.3,28088,16709,5252,4356,3049,7122,15.7,17,5126,0.584264303927504,49.2460514005833,0.00687909306037092,4.70163080366151,13.8214737768973,0,135,123.823675086677,2544,2333.38836607782,3264,2993.78129987342
"178",7338,"Rhein-Pfalz-Kreis",2013,"7338y2013",652,326,34,156,215,1,39,868,163,1430,72,193,1,638,13.9,3.9,3036,315,4.1,304.94,149068,72974,76094,489,16.1,7,22.5,32.7,21.7,10303,8932,47855,146870,54231,44782,116419,78.2,39154,23474,6778,5104,3879,11207,13.6,20,11381,0.427992593983954,48.9534977325784,0.00469584350766093,7.63477070866987,12.9035071242654,0.670834786808705,157,105.321061528967,3125,2096.3587087772,4149,2783.29353046932
"179",7339,"Mainz-Bingen",2013,"7339y2013",883,656,26,211,266,4,37,1326,133,2220,143,308,1,1047,38.7,4.2,4786,553,4.8,605.73,203338,99855,103483,336,17.3,7.2,23.7,32.8,19,14987,13545,63918,200672,77693,59061,156932,78.5,50192,33011,12269,8034,5827,12150,18.4,37,14067,0.514906215267191,49.1078893271302,0.0035409023399463,6.91803794667008,14.0318091060205,1.96716796663683,215,105.73527820673,4849,2384.6993675555,6213,3055.50364417866
"180",7340,"Südwestpfalz",2013,"7340y2013",190,155,16,66,83,1,6,383,30,597,26,59,1,478,15.2,2.3,2560,306,5.4,953.65,96599,47641,48958,101,14.6,7.4,20.9,34.1,23,5189,5265,35383,98426,49085,13958,80288,76.3,27417,15775,2703,3254,3390,7082,6.1,6,2582,0.494829139018002,49.3183159245955,0.00766053478814481,2.67290551662026,10.8220581993602,1.03520740380335,67,69.3588960548246,1272,1316.78381763786,1612,1668.754334931
"181",8111,"Stuttgart",2013,"8111y2013",4758,1500,92,1567,2272,19,576,6640,1416,8394,489,1025,1,2501,40.2,4.5,18006,1274,6.5,207.35,604297,298413,305884,2914,15.2,8.9,32.5,25,18.4,49626,44084,167456,585890,144975,273459,374255,76.7,109117,62235,44875,21468,18334,28512,62.6,370,133618,0.413869339083265,49.3818436960634,0.00147278573284329,22.1113128147252,15.5072753960387,3.14414931730589,1586,262.453727223534,20132,3331.47442400012,28748,4757.26339862683
"182",8115,"Böblingen",2013,"8115y2013",1319,897,55,319,423,10,65,1870,179,2631,122,311,1,1513,29.8,3.9,7522,587,4.2,617.82,370392,182704,187688,600,17.9,7.6,25.7,29.1,19.7,28498,25523,139887,363950,85863,138199,257273,77.4,92379,39249,20443,14123,8527,22436,13.7,50,54755,0.408486144409166,49.3271992915614,0.00205188017019806,14.7829866735783,14.5848182466144,2.69984232920797,329,88.8248126309424,6130,1655.00334780449,8201,2214.14069418346
"183",8116,"Esslingen",2013,"8116y2013",1521,927,72,499,644,16,103,2971,385,3884,161,396,1,2120,30.7,3.9,9970,857,4,641.48,512279,252108,260171,799,17.3,7.9,25.5,29.1,20.2,38359,34540,201580,502892,115450,185863,362586,77.7,126797,58263,33088,18132,12102,30700,16.6,84,71375,0.413836991170827,49.2130264953277,0.00154212841049506,13.932837379631,14.230331518567,3.12329804657228,515,100.531155874045,8899,1737.13933227792,11579,2260.29175507878
"184",8117,"Göppingen",2013,"8117y2013",780,342,33,214,316,6,75,1380,120,1625,57,135,1,1197,24.9,4.6,5667,597,4.8,642.36,248813,122731,126082,387,17,8,23.9,30,21.1,17016,15317,86804,247408,84814,75789,179130,74,60058,28435,13275,7646,5569,16120,17,42,31291,0.48108418772331,49.3266027096655,0.00321526608336381,12.5761113768171,12.9948997841753,2.41144956252286,220,88.4198172925048,3767,1513.98841700393,5083,2042.89968771728
"185",8118,"Ludwigsburg",2013,"8118y2013",1709,1041,87,412,577,10,123,2947,281,3927,126,412,1,2226,29.2,4.7,10991,1058,4.3,686.82,521633,257080,264553,759,17.6,7.7,26.2,29.1,19.5,41581,37175,203717,509871,114439,191715,361623,77.7,123692,59442,31878,18463,12519,32265,14.3,73,77342,0.426736805378494,49.2836917909718,0.00147613360351051,14.8268993717805,15.0979711789707,1.91705662793573,422,80.8997896988879,8944,1714.61544802572,11652,2233.75438287072
"186",8119,"Rems-Murr-Kreis",2013,"8119y2013",1577,748,37,420,541,12,94,2570,315,3061,149,376,1,1718,25.7,5.2,8779,666,4.4,858.14,411025,201855,209170,479,17.4,7.7,24.1,30.2,20.5,28585,25755,174570,406874,89321,142983,294420,76.5,101413,44874,22592,16819,9993,27332,17.9,73,52204,0.417979441639803,49.1101514506417,0.00187336536707013,12.7009306003284,13.2206070190378,2.91953044218721,432,105.10309591874,7350,1788.21239583967,9900,2408.61261480445
"187",8121,"Heilbronn",2013,"8121y2013",619,405,37,221,297,4,63,1269,300,1631,34,97,1,536,27.8,3.6,4248,383,7.4,99.88,118122,58440,59682,1183,17.2,8.4,27,26.9,20.4,9551,8862,41590,116059,26813,47656,78215,68.6,22528,12353,5002,3669,3055,6357,22.3,26,23404,0.453768138026786,49.4742723624727,0.00711129171534515,19.8134132507069,15.588120756506,3.3863293882596,225,190.481028089602,3836,3247.48988334095,4977,4213.440341342
"188",8125,"Heilbronn",2013,"8125y2013",674,740,68,206,273,4,39,1675,186,2296,64,171,1,1533,22.1,4.1,7005,686,4.3,1099.93,326035,161934,164101,296,18,8,25,30.5,18.6,24924,23263,143240,322811,83265,96308,238537,75.1,82678,37325,15175,11734,7429,22555,14.5,47,34364,0.470194917723557,49.6676737160121,0.00245372429340408,10.5399727023172,14.7797015657828,1.22686214670204,210,64.4102627018572,5239,1606.882696643,6396,1961.75257257656
"189",8126,"Hohenlohekreis",2013,"8126y2013",271,234,17,100,121,1,11,524,58,702,24,80,1,517,21.3,4.3,1894,181,3.4,776.76,107866,53969,53897,139,17.9,8.6,24.6,30.5,18.4,7978,7346,50684,107279,31355,25241,82210,72.3,28963,11160,5136,3777,2575,7059,28,30,7496,0.479298388741587,50.0333747427364,0.0079728552092411,6.94936309865945,14.2065154914431,0.927076187121058,101,93.6346948992268,1650,1529.67570874975,2143,1986.72426900043
"190",8127,"Schwäbisch Hall",2013,"8127y2013",522,382,31,152,211,3,43,840,140,1125,33,105,1,961,22.9,4.5,3567,398,3.8,1484,187682,93657,94025,126,18.1,8.3,24.9,30.6,18.2,13180,12158,104605,186355,38222,43526,142174,69.6,43872,20070,10505,6578,4960,11578,12.9,24,13338,0.512036316748543,49.9019618290513,0.00442237401562217,7.10670176149018,13.5004955190162,1.59844843938151,155,82.5865027013779,2699,1438.0707792969,3587,1911.21151735382
"191",8128,"Main-Tauber-Kreis",2013,"8128y2013",278,180,6,56,87,2,18,664,45,765,11,54,1,544,21.9,4,2661,275,4.1,1304.41,129857,64015,65842,100,16.7,7.9,22.8,31.4,21.3,6722,6280,42477,130624,66958,21190,103412,74,39181,14441,5825,3965,3085,8925,16.9,22,6506,0.418922353049893,49.2965338795752,0.00608361505348191,5.01012652379156,10.0125522690344,1.54015570974225,58,44.6645155825254,1743,1342.24570104038,2166,1667.98863365086
"192",8135,"Heidenheim",2013,"8135y2013",352,225,16,150,191,1,28,913,25,1178,32,83,1,527,25.4,4.2,3565,313,5.8,627.12,127947,63283,64664,204,17.2,8,23.4,29.6,21.7,7752,6976,51442,127816,41879,34496,95364,72.1,30553,16264,6167,3066,3761,8090,14.1,18,12915,0.411889297912417,49.4603234151641,0.00625258896261733,10.0940233065254,11.5110162801785,0.781573620327167,151,118.017616669402,2500,1953.93405081792,3194,2496.34614332497
"193",8136,"Ostalbkreis",2013,"8136y2013",849,425,45,297,395,5,68,1395,73,1763,24,170,1,1303,26.6,3.9,6103,569,4.1,1511.57,306933,151882,155051,203,18,8.4,24.4,29.6,19.7,17358,16422,78274,306530,160193,68062,230348,74.1,87140,35007,13941,8129,6846,17413,16.3,50,24920,0.424522615684856,49.4837635575191,0.00273675362375502,8.11903575047323,11.0056592155291,1.62902001413989,302,98.3928088540496,3963,1291.16126320728,5509,1794.85425157934
"194",8211,"Baden-Baden",2013,"8211y2013",214,228,14,86,118,7,22,391,14,722,24,68,1,347,45.6,4.9,1491,101,6.3,140.21,53012,24893,28119,378,14.3,6.5,22.1,30.7,26.4,4115,3281,10548,52314,24100,17667,39375,72,13257,5361,3072,2320,1226,2806,49.6,26,7634,0.654568776880706,46.9572926884479,0.012261374783068,14.4005130913755,13.9515581377801,13.2045574586886,93,175.431977665434,1483,2797.47981589074,1908,3599.18509016826
"195",8212,"Karlsruhe",2013,"8212y2013",1413,1690,57,685,940,9,226,2546,492,6776,372,752,1,1441,41.4,5.9,8556,661,6.2,173.46,299103,150451,148652,1724,14.4,10.7,30.2,26.2,18.5,35077,32106,86758,289173,92055,110360,205735,72.9,55791,33785,22263,8978,8933,18856,34.9,102,47467,0.481773837106281,50.3007325235788,0.00357736298198279,15.8697839874558,22.4614931979953,3.00899690073319,694,232.027094345426,12911,4316.57322059625,15958,5335.28583798892
"196",8215,"Karlsruhe",2013,"8215y2013",921,931,76,310,440,8,91,2092,222,3711,185,436,1,1860,27,3.7,7555,834,3.6,1084.94,429186,211795,217391,396,16.9,7.6,24.2,31.3,20,29691,27023,126953,424122,183395,113773,323219,75.4,114252,49416,21706,14072,9894,31091,9.4,40,41634,0.433378535180551,49.3480682035295,0.00177079401471623,9.70068921167046,13.2143173356074,1.8639936997013,318,74.0937495631265,7744,1804.34590131085,9423,2195.55157903566
"197",8216,"Rastatt",2013,"8216y2013",669,583,34,243,324,6,60,1396,192,2142,74,216,1,954,23.1,5.8,4559,431,4,738.75,223311,109963,113348,302,16.6,7.6,23.4,31.9,20.5,14636,13516,41452,222324,124265,56607,168180,71.2,58495,24682,10151,6116,4829,13642,12.2,27,21528,0.427206899794457,49.2420883879433,0.00340332540716758,9.64036702177681,12.6066337977081,2.68683584776388,249,111.503687682201,4697,2103.34466282449,5939,2659.51968331161
"198",8221,"Heidelberg",2013,"8221y2013",711,410,30,276,366,3,78,1414,288,2738,110,350,1,898,55.2,1.6,3481,262,5.8,108.83,152113,72422,79691,1398,13.7,13.3,33,23.7,16.2,17011,15455,46542,146751,39461,60748,97398,76.7,24637,16943,14020,5349,5134,8024,45.8,68,26975,0.590350594623734,47.6106578661916,0.00874349989810207,17.7335270489702,21.3433434354723,1.97221802212829,279,183.416276057931,5418,3561.82574796368,6774,4453.26829396567
"199",8222,"Mannheim",2013,"8222y2013",1474,2116,98,809,1159,20,279,2664,229,7430,264,587,1,1221,33.3,5.8,9260,437,6.7,144.96,296690,146345,150345,2047,15.2,9.8,29.1,26.9,19,24138,21914,76814,290117,86468,126835,198525,69.4,47598,37367,15047,7427,10227,18078,26.4,77,60319,0.411540665340928,49.3258957160673,0.00330311099127035,20.330648151269,15.5219252418349,6.74104283932724,829,279.416225690114,13667,4606.49162425427,17129,5773.36613974182
"200",8225,"Neckar-Odenwald-Kreis",2013,"8225y2013",356,238,25,103,157,2,41,621,79,858,24,69,1,643,25.4,4.8,3120,335,4.5,1126.25,141584,70441,71143,126,16.9,8.1,22.8,31.9,20.3,8646,8393,44444,142810,72123,26243,110012,71.9,40335,15828,5159,3991,3294,9217,11.9,17,9089,0.454147361283761,49.7520906317098,0.00572098542208159,6.41951067917279,12.0345519267714,1.41258899310657,105,74.1609221380947,1955,1380.80574076167,2573,1817.2957396316
"201",8226,"Rhein-Neckar-Kreis",2013,"8226y2013",1405,1518,79,453,584,11,95,2909,338,5515,196,670,1,2513,29.7,4.6,12535,1183,5,1061.71,531013,258970,272043,500,16.9,7.6,24.2,30.8,20.5,40067,36101,185957,524040,175717,162365,398436,76,127779,69289,29658,19335,14162,38532,7.6,40,51569,0.473246417695989,48.7690508518624,0.00143122673079567,9.71143832636866,14.3439049514795,2.07151237352005,464,87.3801583012092,11320,2131.77455165881,13773,2593.72181095378
"202",8231,"Pforzheim",2013,"8231y2013",775,347,32,205,298,3,74,864,27,1373,133,316,1,485,31.1,5,4864,457,8.9,98,117754,57147,60607,1202,17,9.1,25.6,27.4,20.8,9519,8049,39003,114411,29812,45596,77695,65,22131,10114,4191,3322,2787,7182,28.6,33,23437,0.411875605074987,48.5308354705573,0.00772797527047913,19.9033578477164,14.9192384122832,2.54768415510301,208,176.639434753809,3166,2688.65601168538,4447,3776.51714591436
"203",8235,"Calw",2013,"8235y2013",397,231,11,76,115,11,15,840,50,949,25,81,1,728,23.3,4.1,3489,365,4.7,797.51,151461,75016,76445,190,17.8,8.1,22.9,31.1,20,11283,10247,75826,151048,28894,46329,110794,74.5,41386,14372,6433,5033,3407,10928,13.2,20,16802,0.48065178494794,49.5282614006246,0.00534791134351417,11.0932847399661,14.2148803982543,7.26259565168591,87,57.4405292451522,2202,1453.83960227385,2801,1849.32094730657
"204",8236,"Enzkreis",2013,"8236y2013",366,257,22,86,124,2,32,997,87,1083,150,342,1,862,20.3,4.3,2876,320,3.1,573.69,192811,95032,97779,336,17.5,7.9,23,31.3,20.4,12994,11950,91873,191354,41489,57991,142281,76.6,48866,21674,9890,7849,4461,14929,8.4,16,19397,0.447069928582913,49.2876443771362,0.00409727660766243,10.0601106783327,12.937021228042,1.03728521712973,88,45.640549553708,2970,1540.36854743765,3548,1840.14397518814
"205",8237,"Freudenstadt",2013,"8237y2013",329,184,13,136,161,4,14,531,41,642,26,72,1,529,19.4,5.9,2664,280,4.5,870.67,114793,56630,58163,132,17.8,8.4,23.3,30.8,19.7,7257,7212,50563,115973,35650,29760,86885,72,31877,10913,4513,4161,2541,7706,13,15,9016,0.460829493087558,49.3322763583145,0.00731751936093664,7.85413744740533,12.6044270992134,3.48453302901745,140,121.958656015611,1523,1326.73595079839,2153,1875.54990286864
"206",8311,"Freiburg im Breisgau",2013,"8311y2013",2106,916,60,671,870,6,161,2594,729,5240,173,496,1,1237,44.3,5.2,6659,300,6.7,153.06,220286,103982,116304,1439,15.5,12.4,31.3,24.7,16,19989,18294,50823,209628,79781,79025,154522,76.1,36179,26740,25785,5360,10702,11723,37.3,80,31403,0.561542721734473,47.203181318831,0.00562904587672389,14.2555586828033,17.3787712337597,2.72373187583414,677,307.327746656619,10369,4707.06263675404,14022,6365.36139382439
"207",8315,"Breisgau-Hochschwarzwald",2013,"8315y2013",987,584,56,245,311,5,48,1451,133,2349,142,421,1,1151,29.1,3.7,4548,356,3.8,1378.34,250137,122249,127888,181,17.8,7.9,22.8,31,20.6,22776,20506,64869,247281,118381,64029,189733,76.6,65741,28943,20004,8173,6767,13968,17,42,19875,0.460147838984237,48.8728176959026,0.00315826926844089,7.94564578610921,17.3033177818555,1.99890460027905,250,99.9452300139524,5184,2072.46428956932,6732,2691.32515381571
"208",8316,"Emmendingen",2013,"8316y2013",566,314,21,171,230,1,38,814,64,1384,64,188,1,701,17.9,5.8,2854,257,3.6,679.88,158177,77608,80569,233,17.7,7.7,23.4,31.5,19.6,10651,9707,48574,156453,71952,35927,121495,74.5,39278,19588,11779,4443,4255,9863,12.8,20,11115,0.443174418531139,49.0640232145002,0.00486796436902963,7.02693817685251,12.8703920291825,0.632203164809043,172,108.738944347155,2887,1825.17053680371,3855,2437.14320033886
"209",8317,"Ortenaukreis",2013,"8317y2013",1400,1421,112,369,575,14,151,2533,245,5305,152,427,1,1937,26.9,4.1,8756,747,4.2,1860.78,412678,203550,209128,222,17.7,8,23.7,30.8,19.8,25237,23521,108418,410202,216921,84863,314830,69.9,104576,42267,22912,12082,9903,24550,13.9,57,31684,0.469373215921372,49.324170418583,0.00193855742249405,7.67765667178769,11.8150228507456,3.39247548936459,383,92.8084366019027,10346,2507.03938664043,12704,3078.42918692055
"210",8325,"Rottweil",2013,"8325y2013",298,214,23,106,130,3,21,628,44,755,19,56,1,551,25.5,3.9,2498,259,3.7,769.43,135319,66921,68398,176,18,8,23.1,30.3,20.6,7816,7851,39874,136479,67219,29385,103229,72.3,37728,12867,5262,4437,2769,10353,14,19,10130,0.407185982751868,49.4542525439886,0.00591195619240461,7.48601452863234,11.5778272083004,2.21698357215173,109,80.5504031215129,1760,1300.63036232902,2297,1697.47042174417
"211",8326,"Schwarzwald-Baar-Kreis",2013,"8326y2013",456,331,24,198,269,2,53,1084,66,1480,34,117,1,863,22.1,6.2,4380,467,4.4,1025.26,205090,100855,104235,200,16.8,8.2,23.4,29.9,21.7,13439,12535,53433,203967,94513,56021,150608,71.4,52303,20138,9526,6297,4480,13196,17.6,36,22518,0.420790872299966,49.1759715246965,0.00399824467307036,10.9795699449022,12.6646837973573,0.975181627578136,200,97.5181627578136,3189,1554.92710517334,4114,2005.94860792823
"212",8327,"Tuttlingen",2013,"8327y2013",454,172,30,135,176,3,31,671,30,835,24,109,1,615,20.5,4.6,2344,205,3.5,734.35,133198,66204,66994,181,18.7,8.1,24.7,29.2,19.3,8658,7809,34456,132214,63554,34203,96012,71.7,35270,11890,5123,4588,2832,8049,9.8,13,14754,0.46171864442409,49.7034490007357,0.00608117238997583,11.0767428940374,12.3627982402138,2.25228607036142,138,103.605159236625,1902,1427.94936860914,2670,2004.53460262166
"213",8335,"Konstanz",2013,"8335y2013",1111,657,45,359,489,13,83,1923,135,3369,84,306,1,1450,26.8,3.7,6253,559,4.8,817.97,273407,132172,141235,334,16.6,9.8,24.2,29,20.5,25404,22012,54377,266964,127653,84935,202393,72.9,63563,29504,18446,10735,7295,16273,18.3,49,30882,0.530344870467837,48.3425808410172,0.00358439981419642,11.2952484757157,17.3426430193814,4.75481608005647,372,136.060890906231,6602,2414.71505850253,8574,3135.98408233878
"214",8336,"Lörrach",2013,"8336y2013",1069,619,42,275,378,3,76,2171,85,3408,91,269,1,1000,25.1,3.1,4596,430,4,806.77,221943,108111,113832,275,17.8,7.8,24,30.6,19.6,16400,14679,77233,219002,69126,72644,162569,70.3,48679,24930,13853,6324,5513,13501,17.8,39,25755,0.450566136350324,48.7111555669699,0.00351441586353253,11.6043308417026,14.0031449516317,1.35169840905097,278,125.25738590539,6761,3046.27764786454,8486,3823.50423306885
"215",8337,"Waldshut",2013,"8337y2013",525,256,26,136,191,3,37,958,59,1107,39,114,1,736,22.2,4.6,2825,288,3.4,1131.15,164265,80674,83591,145,18.3,7.9,23.1,30.5,20.3,12263,11254,30272,163135,91193,41671,119277,70.6,41906,15636,7982,4668,3461,9279,17.8,29,18818,0.448056494079688,49.1121054393815,0.00480930204243144,11.4558792195538,14.3165007761848,1.82631723130308,139,84.6193650503759,2596,1580.3731774876,3451,2100.87358840897
"216",8415,"Reutlingen",2013,"8415y2013",1009,577,24,360,447,13,52,1872,125,2569,71,225,1,1294,27.1,4.9,6009,561,4.5,1092.72,276019,135326,140693,253,17.5,8.3,24.4,29.7,20,18865,17387,126954,273352,61524,84875,199091,75.3,68394,28558,16195,10441,7089,17345,22.7,62,33241,0.468808306674541,49.0277843191954,0.00300703937047812,12.0430115318148,13.1338784648883,4.70982070074886,373,135.135624721487,5515,1998.05085881769,7344,2660.68640202305
